uid,name,visits,playing,likes,genre,genreL1,created,updated,description,creator,playerCount,totalUpVotes,totalDownVotes
7432254268,⛏️ Mines,52799217,120,804415,All,Simulation,2025-03-24T23:24:51.323Z,2026-07-11T03:26:47.304Z,"⛏️ Welcome to Mines! ⛏️

Mine and explore unique caves in search of ores, rare treasures, and crazy items. Sell your finds to upgrade your pickaxe, unlock powerful radars, and operate DRILLS!

💎 Hire ",Gold Rush Games,110,710306,8532
9256910782,🚀 Spear Training!,52721981,683,3024313,All,Simulation,2025-11-28T05:33:15.817Z,2026-07-15T17:28:28.796Z,"🎯 Welcome to Spear Training!
Are you ready to become a legendary marksman? 🚀

Train, aim, and hurl your way to glory in this high-octane throwing adventure. Build massive strength, unlock mythical spe",Broke Boys Games x Spear Training,678,373618,5804
6625910847,Starving Pianists 🎹 ,52343488,97,1271298,All,Entertainment,2024-10-02T11:36:06.44Z,2026-05-30T05:26:14.467Z,"Record and Play Piano 🎹 -> 💸

💖 Like and favorite the game for more updates

Global Effects:
💥 1000 - Nuke

Join Fan Group: https://www.roblox.com/groups/32975097

Best Experience:
While the game is o",lmjingdian_2,100,21209,4751
5940874374,Animal Race Simulator,52270812,56,3076106,Adventure,Simulation,2024-05-02T14:55:11.807Z,2026-07-15T19:45:35.761Z,"Welcome To Animal Race Simulator!

USE CODE: 2026

How To Play:
👆Tap or Click To Train,
🏆 Race To Collect Wins And Animals,
🐶 Unlock Cute Pets,
🌎 Get To The Top Of The Leaderboards!

🎖️ PREMIUM Player",Animals Legendary,64,414342,7708
1946714362,[🐢] Bloodlines,52107998,1942,154291,All,RPG,2020-08-16T16:57:06.033Z,2026-07-11T01:30:32.252Z,"Bloodlines is a high stakes, action-adventure game where exploration is a key element of the experience.

For any exploiter reports or restore requests, please head to our server linked below.",-Bloodlines-,1972,40816,9025
6983536246,[🎶] Incredible Blox,51920423,568,175879,All,Entertainment,2024-12-26T21:12:03.077Z,2026-07-07T09:12:44.849Z,"🎮PC, Mobile, Console & VR supported
👍Please like, it helps alot!!!
👥User instruments & free multiplayer with 8 people!
🎶Create songs & have silly dummies dance to them!

Incredible Blox is a fangame t",specil studios Deluxe,555,49244,4121
9893515490,☢️ Nuke Your City,51696336,796,1216454,All,Simulation,2026-03-16T14:40:52.345Z,2026-07-15T21:59:17.567Z,"☢️ Welcome to Nuke Your City! ☢️

☢️ Grow Your Nuke!
💥 Explode your Nuke & Control the Destruction!
🛠️ Buy New Machines & Upgrades!
👑 Rebirth & Unlock Research Upgrades!


-- 🚨Your Explosives Grow Off",Nuclear Fun,782,413185,6894
2618786652,Daybreak ,50815101,610,325039,All,Survival,2021-05-27T05:06:03.19Z,2026-07-15T21:16:28.403Z,"Welcome to Daybreak! Daybreak is a 1v8 asymmetrical horror game where you either play as the ruthless hunter or a team-oriented survivor each with their own unique abilities.

SURVIVORS: Help your tea",DaybreakDev,613,71669,10948
7556543437,[SOON] Invincible Showdown,50206605,352,147576,All,Action,2025-04-18T02:25:10.067Z,2026-07-12T15:33:15.663Z,"2X EXP WEEKENDS

Previously Known as: Hero Showdown / Invincible Showdown

❗NEW CODE at 295K Likes ❗ 

🌌 Explore Multiple Scenarios – Battle through different timelines and story events.
🔥 Unleash You",64x Games,353,289585,15969
10067258922,+1 Aura Per Click,49589549,6594,3240637,All,Simulation,2026-04-22T00:01:30.605Z,2026-07-17T19:39:01.4834272Z,"👑 Welcome to +1 Aura Per Click

⚡ Every click gives you Aura
🔥 Train Aura on treadmills
💪 Become the STRONGEST in the server
🔄 Rebirth for MASSIVE multipliers
🚀 Watch your step... one mistake sends yo",Aura Software,6493,261098,2765
9619492068,[UPD] Titan Fishing,49507182,88,345943,All,Simulation,2026-01-25T03:09:35.13Z,2026-07-03T12:54:02.11Z,"Welcome to Titan Fishing!

This game is inspired by the movie “Câu Cá Vạn Cân”, known in English as “Fishing for Ten Thousand Pounds.”

Go and learn ultimate skills to defeat massive fish weighing up ",Game Noob Studio,77,398650,8170
2137105308,Trivia! Roblox Game Show [Jeopardy],49506830,774,156069,RPG,Party & Casual,2020-11-12T10:15:03.247Z,2026-07-10T15:02:45.262Z,"👍 LIKE THE GAME FOR NEW QUESTIONS! 👍
🥳 For every 1000 likes, 100 new questions are added

📺 Be a contestant in a realistic quiz game show
🧠 Test your knowledge by answering questions from many categor",L27 Dev,743,35166,12468
112845193,Bird Simulator,49143987,5,775286,Adventure,Roleplay & Avatar Sim,2015-08-26T17:34:54.98Z,2023-03-24T08:11:37.81Z,"Discover the joy of flight and live the life as your favorite bird. Make friends or challenge yourself, it's up to you!  But most of all, have fun!
",Avian Skies,5,283475,57200
10178802449,+1 Mine Per Click ⛏️,48515628,17310,1937515,All,Simulation,2026-05-17T00:12:05.705Z,2026-07-11T19:46:42.633Z,"⛏️ Welcome to +1 Mine Per Click
💤 You earn Strength & Cash while your OFFLINE!

1. Train your Strength 💪
2. Mine down 💥
3. Collect Loot & Sell it! 💵
4. Upgrade your Pickaxe ⬆️
5. Rebirth and REACH THE",VERY LUCKY,17123,31660,2025
4408288935,Ecos: La Brea,48258275,1025,252986,Adventure,Roleplay & Avatar Sim,2023-02-20T05:45:47.437Z,2026-07-17T13:35:41.3870959Z,"Step into Ice Age North America, 25,000 years ago. In Ecos: La Brea, explore the prehistoric ecosystem preserved by the iconic La Brea Tar Pits of Los Angeles, California.

Pack together as the cunnin",Ecos Team,1011,70082,6110
6280758286,Армия Роблокса РП,47874613,1081,36189,All,Roleplay & Avatar Sim,2024-07-17T19:20:24.723Z,2026-07-16T15:13:07.9633289Z,"👋 Добро пожаловать в Небогорскую область.

После прохождения медкомиссии ты признан годным к службе и направлен в часть. Здесь тебе предстоит освоить порядок, выполнять приказы, проходить подготовку и",DaBest Games,1133,32158,4387
1258866324,Defusal 💣,46729440,1804,644487,All,Puzzle,2019-08-01T21:43:00.887Z,2026-07-17T17:10:06.8132654Z,"Welcome!
In this game, the Defuser comes face to face with a ticking time bomb full of puzzle modules! 💣⚡

Play with friends, or go in solo!

👥 Multiplayer mode: the Defuser must communicate to the Ex",Polygon Interactive,1785,90109,14904
9855761734,San Diego Border Roleplay,46498153,15157,95834,All,Roleplay & Avatar Sim,2026-03-08T18:59:20.013Z,2026-07-14T16:25:51.042Z,"🌴 Welcome to San Diego, California 🚔

🛠️ Live development - biweekly updates, your voice shapes the game

NO EXPLOITERS. NO CHEATERS. NO EXCEPTIONS.

Roleplay game - respect the rules & respect other ",San Diego Border Community,14953,43875,8689
7613921865,Anime Expeditions [RELEASE],46394050,183428,45079,All,Strategy,2025-04-28T17:56:58.9Z,2026-07-17T21:18:44.2025013Z,"Welcome to Anime Expeditions! 🧭

🌟 Heroes from across the anime universe have banded together for the expedition of a lifetime, venturing into unknown lands filled with danger at every turn! Will you ",Expeditions Entertainment,183309,61410,983
8851542818,[🦆] Detective Duck,46044836,2144,256308,All,Puzzle,2025-10-02T10:02:55.927Z,2026-07-15T11:01:55.318Z,"Will you solve the crime scene?!

Detective Duck is a unique puzzle game similiar to an escape room, where you will find yourself in different maps. Your ultimate goal is to find the criminal! 

🎮Play",Protocol: Anomaly,2154,56042,2834
7265339759,REDLINER [UPD 1],44844304,7379,264834,All,Shooter,2025-02-19T09:24:57.023Z,2026-07-15T17:40:10.88Z,"Roblox Plus players earn +50% Yen.

A fast-paced FPS game that combines swordplay, gunplay, and parrying, with an in-depth movement system.
There is no speed limit.

Controls
[LMB] - Melee
[Q] - Gun
[",REDLINER,7159,104340,10804
9908641400,Football Fusion 3,44842471,2833,43270,All,Sports & Racing,2026-03-20T02:31:12.358Z,2026-05-30T20:22:24.738Z,"🏈 Jump right into realistic football with deep mechanics and teamwork!

🎮 Private server owners get admin with full permissions

✅ RULES: No cheating, stat boosting, or trolling

LEGAL: This is a gene",XSTNS GAMES,2828,26345,3957
2309918273,[🕳️] VV: ULTIMATUM,44798638,6315,470800,All,RPG,2021-01-19T18:45:56.497Z,2026-07-17T03:55:38.253361Z,"👍 Like the game for free codes and rewards!
👥 Join our community server to stay up to date with news, updates, and exclusive rewards!

⚔️ A stylized fighting game in which you navigate dangerous world",Midnight Continent,6302,185172,19158
10334731049,[⚔️1v1] Clean the Supermarket!,44772187,11401,255148,All,Adventure,2026-06-15T19:14:03.116Z,2026-07-14T16:22:37.478Z,"👍LIKE + JOIN GROUP👍

PC Controls:
E - Interact
F - Drop
T - Wipe Save
Click - Place

Console Controls:
RT - Interact
B/O - Drop
RT - Place
D-Pad - Abilities

The supermarket is in complete chaos and y",Tidyverse,11695,70769,5239
3747388906,Fallen Survival🏹,44587798,2347,269269,FPS,Action,2022-07-15T00:04:04.093Z,2026-07-17T18:57:42.2930307Z,"Your base and items are saved on your last played server when you leave. 
Servers will reset bases and data - scheduled every Friday at 3 PM EST.
 
🏝️ Spawn on the beach with a boulder!
🪓 Harvest reso",Chunk Studios,2356,44775,7741
4034530348,Word Search!,44564079,81,107709,All,Puzzle,2022-10-20T20:11:42.187Z,2024-10-19T00:45:00.263Z,"Play word search puzzles in Roblox!

Start a word search and find hundreds of different words on a grid! Beat puzzles to get exp and level up, and unlock more fun gamemodes to play! Work together with",GalaxyGourmet,102,21302,6728
5944821008,🚨 Birmingham Vehicle Simulator,44471209,507,224884,All,Simulation,2024-05-03T17:33:20.49Z,2026-07-17T19:29:37.3608945Z,"🇬🇧 Welcome to Birmingham Vehicle Simulator 🇬🇧

🏙️ Explore England’s second city with a detailed City Centre & busy surrounding roads.
🚕 Complete taxi jobs by transporting NPC passengers across the cit",Birmingham Vehicle Simulator,496,11924,5041
4420562665,Ride Storm,44340208,12555,99576,All,Simulation,2023-02-24T09:58:15.833Z,2026-07-17T20:05:39.9710502Z,"🏍️ Welcome to Ride Storm!

❗Latest Update❗
⚡ New UI & Gameplay Improvements
⛈️ Thunderstorm Event
🎁 New Codes
🌿 Visual Reworks & Optimizations
🏍️ New Motorcycles

🏁 Experience realistic-inspired motor",Ride Storm,12562,50542,5398
8292068736,[The Rolling Stones] The Block,44109023,3358,269852,All,Entertainment,2025-07-29T15:45:48.33Z,2026-07-17T23:23:44.4803565Z,"Welcome to The Block from Roblox Innovation Studio; Roblox’s “Main Stage” where the future of entertainment is co-created with YOU!

🔭 Discover What's Next: New artists and content creators that you’l",Music on Roblox,17010,283838,18235
4578260860,Try To Die 💀,43826479,2296,2201389,All,Puzzle,2023-04-13T17:48:43.983Z,2026-07-17T22:21:34.7711112Z," 🕹️ Welcome to TRY TO DIE! 💣

🚀This is a game where you have to die to progress further into the game..! 
🔥Find ways to die in fun and various rooms. Can you beat all levels and reach the end? 🏆

🌟Mak",ColdsCode,2289,63463,13078
10081194651,Pickaxe Tycoon ⛏️,42729572,1821,168300,All,Simulation,2026-04-25T11:50:59.299Z,2026-05-23T09:34:54.977Z,"Buy a pickaxe to start mining
Convert your ores to money
Buy more pickaxes and merge to get better ones

Build a giant mining tower and collect all the pickaxes!",Popular Marketplace,1779,465361,4703
9209811415,🎞️ Emote Catalog,42123990,1629,87819,All,Shopping,2025-11-20T20:25:22.26Z,2026-07-17T21:54:49.2674842Z,"A catalog dedicated to real creators, not reuploaders.🛍️
Browse through the whole Marketplace, Create Outfits and Spend Time with your Friends.🔍
No Limits, powering creativity✨

Support artists, shop ","L,XOXO",1642,10173,1333
10144280947,[X2]🐒 +1 Speed Monkey Escape,42009604,21172,1796078,All,Simulation,2026-05-09T19:12:04.372Z,2026-07-17T20:35:20.4590552Z,"⚡ Welcome to +1 Speed Monkey Escape

How to Play:
🐒 Jump on walls and run as a Monkey
👟 Every step makes you faster
🏆 Overcome obstacles to get wins
💪 Unlock new upgrades
🔥 Rebirth to push your limits",100% ALGO SHOT,20993,369100,5292
10384841418,[AURA!] Clean the Squishies!,41978088,20373,1266568,All,Adventure,2026-06-24T02:19:28.123Z,2026-07-16T00:16:24.101Z,"ALL SQUISHIES NOW SAVE EVEN ON THE FLOOR!

👍 THUMBS UP for more UPDATES and a FREE CODE at 1,000 LIKES 👍

🖥️ PC Controls:

E or Click - Pickup / Place squishy
F - Drop squishy
Numbers - Switch squishy",SquishyDishy,20508,35722,3434
7359962123,An Average Campaign [Alpha v0.4.5],41739398,4186,226100,All,RPG,2025-03-10T21:35:29.507Z,2026-07-17T19:00:40.1059216Z,">> An Average Campaign is intended to be played with 3 - 4 players but supports 1 - 5 players <<

Embark in a classic, simplistic roguelike adventure full of inside jokes, references, and other random",An Average Campaign,4189,71662,4133
3837114739,The Vampire Legends 2,41509403,722,143419,Fighting,Action,2022-08-11T23:20:14.72Z,2026-07-13T02:45:50.488Z,"🩸 Choose from a variety of supernatural species, including vampires, witches, and werewolves, each with their own unique abilities and playstyles

🏫 Explore iconic locations, such as the mysterious to",Insidious Game Studios,737,41802,3678
10040497010,[🌍]Guess My Country!,41479328,2434,73875,All,Party & Casual,2026-04-15T19:21:17.093Z,2026-06-14T11:40:51.611Z,"Battle your opponent to guess their country first! 🤔

💀 Guess right, or it's GAME OVER!
👍 Like the game for more updates!

Thank you for playing! ✅",SimpleFun,2366,61599,6185
8283159479,🚜 Build a Tractor ,40764895,319,124437,All,Simulation,2025-07-28T14:51:37.837Z,2026-05-22T16:44:57.222Z,"Welcome to Build a Tractor!

🚜 Buy parts and customize your tractor
⛰️ Survive and explore new biomes 
🤑 Cut grass and get rich!

👍 Like the game and join the group
💸 Your tractor cuts offline and mak",tractor games!,354,381215,5528
7618444254,Horse RNG 🐎 ,38378349,538,690771,All,Simulation,2025-04-29T19:58:04.113Z,2026-07-07T19:28:29.136Z,"🐴 Welcome to Horse RNG 🐴 

Buy food from the shop, breed your horses, unlock unique & rare breeds, and then sell or race them to make money! 

How to Breed Horses:
- Buy Food with a High Enough Level
",Tou Interactive,556,385954,7618
9830176316,[MODES] Super Head Soccer,37982934,4294,18262,All,Sports & Racing,2026-03-03T21:07:15.407Z,2026-07-17T12:14:23.0911478Z,"⚽ Play fast 1v1 matches in a 2D stadium using only your head and shoes.

Score goals, defend your net, win matches, and climb the leaderboard. 🏆

How to Play
Hit the ball, block shots, use your power,",God Bless Zak,4269,39389,2807
5841858050, ❄ Strideway,37910867,179,150472,All,Roleplay & Avatar Sim,2024-04-06T14:18:07.557Z,2026-04-30T11:07:41.7Z,"
Welcome to Strideway, an open-world realistic Roleplay Game.

🐎 Big Variety of Horse customization and Unique horse Coats
🏞️ Endless Trails and nature scenery 
🌟 Featuring realistic roleplay features",Strideway,181,35985,3981
3645313968,🐯Endangered World,37453839,57,164100,All,Adventure,2022-06-10T00:06:34.997Z,2025-10-27T14:50:41.567Z,"🐯 Save the animal kingdom by discovering endangered animals and become the ultimate animal hero!

🐳 Discover 100+ animals across many biomes.
❤️‍🩹 Heal injured animals at the Rescue Center to adopt an",Playduo Studio,65,44997,4085
9230423513,My Card Collection,37358602,156,106768,All,Simulation,2025-11-23T11:30:29.127Z,2026-01-27T09:03:55.242Z,"🃏Welcome to My Card Collection!

How to Play:
🎁 Buy a pack of cards and open on the table!
📖 Cards are added to your big binder!
💸 The cards generate money!
✨ Buy better packs & flex your card collect",Goofy Cards,164,301795,6099
6420341213,Anime Slashing Simulator,36674065,171,1254748,Adventure,Simulation,2024-08-15T10:02:08.56Z,2026-06-29T19:21:42.552Z,"Welcome to Anime Slashing Simulator! ⚔️

😈 Slash Through Strong Objects and Dangerous Enemies!
💰 Collect Coins to Buy AMAZING Swords and MORE Items!
🗺️ Unlock and Explore New Areas & Worlds!
🔄 Compete",Swansa X Peaceful Play,173,292627,4703
9747555206,Watch Cringe Peppa movies,36578760,709,111102,All,Entertainment,2026-02-17T19:02:00.963Z,2026-07-15T07:27:26.945Z,"Watch cringe UNOFFICIAL peppa movies parodies for free
Try to not be cringed out 
⚠️⚠️ The videos are NOT official, NEITHER owned by us, they are PARODIES ⚠️⚠️
The rights remains to their original cre",CineStars,705,30236,5641
10189903609,Finish The Word! [ RANKED ],36447268,7503,60462,All,Puzzle,2026-05-19T11:08:32.912Z,2026-07-17T14:07:59.2077439Z,"Poodle -> Elephant -> Turtle! Keep the chain alive in this fast-paced word game!

Each round, say a word that starts with the last letter of the word before it. The longer the game goes, the harder it",Table Game X,7509,33849,3763
29260112,[EVENT] Digimon Digital Monsters,36182602,94,247328,RPG,RPG,2012-01-11T03:51:39.16Z,2026-07-16T13:02:33.8482582Z,"🌐 Digimon Digital Monsters
⚡ Collect, Train & Digivolve 350+ Digimon

🦖 Discover 350+ Unique Digimon
⚔️ Conquer Epic Raids, Bosses & God Quests
🌍 Explore Massive Open Worlds Packed with Secrets
✨ Unlo",nakata1609,81,61327,12119
